y,g_hat,dg_hat
9.000000000000007994e-02,3.673587237110985670e-01,3.909617113814249478e+00
9.099999999999996980e-02,3.712655004011635729e-01,3.903906309900776250e+00
9.200000000000008171e-02,3.751665363309001355e-01,3.898135645802483396e+00
9.299999999999997158e-02,3.790617716927685565e-01,3.892305227362925280e+00
9.400000000000008349e-02,3.829511467856260842e-01,3.886415161525718531e+00
9.499999999999997335e-02,3.868346020158199838e-01,3.880465556331699872e+00
9.600000000000008527e-02,3.907120778982895448e-01,3.874456520916794489e+00
9.699999999999997513e-02,3.945835150576535444e-01,3.868388165511220222e+00
9.800000000000008704e-02,3.984488542293119773e-01,3.862260601436901197e+00
9.899999999999997691e-02,4.023080362605273574e-01,3.856073941104938285e+00
1.000000000000000888e-01,4.061610021115218960e-01,3.849828298015125938e+00
1.009999999999999787e-01,4.100076928565575818e-01,3.843523786752456317e+00
1.020000000000000906e-01,4.138480496850268642e-01,3.837160522986209799e+00
1.029999999999999805e-01,4.176820139025299583e-01,3.830738623467539128e+00
1.040000000000000924e-01,4.215095269319620308e-01,3.824258206027451479e+00
1.049999999999999822e-01,4.253305303145848426e-01,3.817719389574136812e+00
1.060000000000000941e-01,4.291449657111103266e-01,3.811122294092513130e+00
1.069999999999999840e-01,4.329527749027698991e-01,3.804467040640844289e+00
1.080000000000000959e-01,4.367538997923920974e-01,3.797753751348665219e+00
1.089999999999999858e-01,4.405482824054671731e-01,3.790982549414763980e+00
1.100000000000000977e-01,4.443358648912216213e-01,3.784153559105760678e+00
1.109999999999999876e-01,4.481165895236786656e-01,3.777266905753151605e+00
1.120000000000000995e-01,4.518903987027279578e-01,3.770322715751547094e+00
1.129999999999999893e-01,4.556572349551816781e-01,3.763321116555545132e+00
1.140000000000001013e-01,4.594170409358391272e-01,3.756262236679333455e+00
1.149999999999999911e-01,4.631697594285402730e-01,3.749146205692824196e+00
1.160000000000001030e-01,4.669153333472247924e-01,3.741973154219863318e+00
1.169999999999999929e-01,4.706537057369800103e-01,3.734743213936269512e+00
1.180000000000001048e-01,4.743848197750973883e-01,3.727456517567105720e+00
1.189999999999999947e-01,4.781086187721141911e-01,3.720113198885030670e+00
1.200000000000001066e-01,4.818250461728675327e-01,3.712713392707286175e+00
1.209999999999999964e-01,4.855340455575287151e-01,3.705257234892940232e+00
1.220000000000001084e-01,4.892355606426534442e-01,3.697744862342347005e+00
1.229999999999999982e-01,4.929295352822133935e-01,3.690176412992883570e+00
1.240000000000001101e-01,4.966159134686392584e-01,3.682552025817386721e+00
1.250000000000000000e-01,5.002946393338481013e-01,3.674871840821282376e+00
1.260000000000001119e-01,5.039656571502818538e-01,3.667135999041107652e+00
1.270000000000000018e-01,5.076289113319302215e-01,3.659344642540673931e+00
1.280000000000001137e-01,5.112843464353632461e-01,3.651497914410271051e+00
1.290000000000000036e-01,5.149319071607506570e-01,3.643595958762205100e+00
1.300000000000001155e-01,5.185715383528877176e-01,3.635638920729832080e+00
1.310000000000000053e-01,5.222031850022103017e-01,3.627626946464545199e+00
1.320000000000001172e-01,5.258267922458168542e-01,3.619560183133103237e+00
1.330000000000000071e-01,5.294423053684764735e-01,3.611438778914532577e+00
1.340000000000001190e-01,5.330496698036459868e-01,3.603262882999274552e+00
1.350000000000000089e-01,5.366488311344750350e-01,3.595032645584979036e+00
1.360000000000001208e-01,5.402397350948160426e-01,3.586748217874060174e+00
1.370000000000000107e-01,5.438223275702230852e-01,3.578409752071479488e+00
1.380000000000001226e-01,5.473965545989590842e-01,3.570017401382415301e+00
1.390000000000000124e-01,5.509623623729877906e-01,3.561571320008567909e+00
1.400000000000001243e-01,5.545196972389763168e-01,3.553071663146624815e+00
1.410000000000000142e-01,5.580685056992810145e-01,3.544518586984395370e+00
1.420000000000001261e-01,5.616087344129451209e-01,3.535912248699105476e+00
1.430000000000000160e-01,5.651403301966791970e-01,3.527252806454043821e+00
1.440000000000001279e-01,5.686632400258532227e-01,3.518540419396288144e+00
1.450000000000000178e-01,5.721774110354717058e-01,3.509775247652896724e+00
1.460000000000001297e-01,5.756827905211590046e-01,3.500957452329544140e+00
1.470000000000000195e-01,5.791793259401307736e-01,3.492087195506599073e+00
1.480000000000001315e-01,5.826669649121722916e-01,3.483164640236850573e+00
1.490000000000000213e-01,5.861456552206043558e-01,3.474189950542324823e+00
1.500000000000001332e-01,5.896153448132569475e-01,3.465163291412125091e+00
1.510000000000000231e-01,5.930759818034285757e-01,3.456084828798168473e+00
1.520000000000001350e-01,5.965275144708532817e-01,3.446954729613992185e+00
1.530000000000000249e-01,5.999698912626565406e-01,3.437773161730490301e+00
1.539999999999999147e-01,6.034030607943134950e-01,3.428540293973014741e+00
1.550000000000000266e-01,6.068269718506026367e-01,3.419256296120124716e+00
1.559999999999999165e-01,6.102415733865536041e-01,3.409921338898129761e+00
1.570000000000000284e-01,6.136468145283988651e-01,3.400535593980237081e+00
1.579999999999999183e-01,6.170426445745140764e-01,3.391099233982117767e+00
1.590000000000000302e-01,6.204290129963632161e-01,3.381612432459803586e+00
1.599999999999999201e-01,6.238058694394336134e-01,3.372075363905821632e+00
1.610000000000000320e-01,6.271731637241748647e-01,3.362488203746750060e+00
1.619999999999999218e-01,6.305308458469270905e-01,3.352851128340034847e+00
1.630000000000000338e-01,6.338788659808550774e-01,3.343164314971488693e+00
1.639999999999999236e-01,6.372171744768699853e-01,3.333427941850573006e+00
1.650000000000000355e-01,6.405457218645562723e-01,3.323642188108692608e+00
1.659999999999999254e-01,6.438644588530872959e-01,3.313807233795444063e+00
1.670000000000000373e-01,6.471733363321472421e-01,3.303923259876398788e+00
1.679999999999999272e-01,6.504723053728399540e-01,3.293990448228100831e+00
1.690000000000000391e-01,6.537613172286035335e-01,3.284008981636588942e+00
1.699999999999999289e-01,6.570403233361130635e-01,3.273979043793303845e+00
1.710000000000000409e-01,6.603092753161901030e-01,3.263900819292587130e+00
1.719999999999999307e-01,6.635681249746981925e-01,3.253774493627474840e+00
1.730000000000000426e-01,6.668168243034451326e-01,3.243600253187537419e+00
1.739999999999999325e-01,6.700553254810732717e-01,3.233378285254616458e+00
1.750000000000000444e-01,6.732835808739544570e-01,3.223108778000096208e+00
1.759999999999999343e-01,6.765015430370734384e-01,3.212791920481095076e+00
1.770000000000000462e-01,6.797091647149167137e-01,3.202427902638135038e+00
1.779999999999999361e-01,6.829063988423496045e-01,3.192016915290821544e+00
1.790000000000000480e-01,6.860931985454984394e-01,3.181559150135683467e+00
1.799999999999999378e-01,6.892695171426209688e-01,3.171054799740886665e+00
1.810000000000000497e-01,6.924353081449803327e-01,3.160504057544699208e+00
1.819999999999999396e-01,6.955905252577103681e-01,3.149907117850602845e+00
1.830000000000000515e-01,6.987351223806815836e-01,3.139264175825587699e+00
1.839999999999999414e-01,7.018690536093614707e-01,3.128575427495718486e+00
1.850000000000000533e-01,7.049922732356730393e-01,3.117841069742098625e+00
1.859999999999999432e-01,7.081047357488456928e-01,3.107061300298539663e+00
1.870000000000000551e-01,7.112063958362700999e-01,3.096236317747582234e+00
1.879999999999999449e-01,7.142972083843408537e-01,3.085366321517142296e+00
1.890000000000000568e-01,7.173771284793044600e-01,3.074451511877043686e+00
1.899999999999999467e-01,7.204461114080948914e-01,3.063492089935095919e+00
1.910000000000000586e-01,7.235041126591748029e-01,3.052488257633399371e+00
1.919999999999999485e-01,7.265510879233616492e-01,3.041440217746242070e+00
1.930000000000000604e-01,7.295869930946673465e-01,3.030348173875836437e+00
1.939999999999999503e-01,7.326117842711132866e-01,3.019212330446464421e+00
1.950000000000000622e-01,7.356254177555603402e-01,3.008032892704420647e+00
1.959999999999999520e-01,7.386278500565222060e-01,2.996810066712839671e+00
1.970000000000000639e-01,7.416190378889860879e-01,2.985544059348285373e+00
1.979999999999999538e-01,7.445989381752187164e-01,2.974235078295635049e+00
1.990000000000000657e-01,7.475675080455773669e-01,2.962883332046487794e+00
1.999999999999999556e-01,7.505247048393115517e-01,2.951489029895071781e+00
2.010000000000000675e-01,7.534704861053675984e-01,2.940052381933867309e+00
2.019999999999999574e-01,7.564048096031791291e-01,2.928573599049627774e+00
2.030000000000000693e-01,7.593276333034668646e-01,2.917052892921162766e+00
2.039999999999999591e-01,7.622389153890213320e-01,2.905490476014392698e+00
2.050000000000000711e-01,7.651386142554956749e-01,2.893886561579392946e+00
2.059999999999999609e-01,7.680266885121801446e-01,2.882241363645107413e+00
2.070000000000000728e-01,7.709030969827859181e-01,2.870555097017415846e+00
2.079999999999999627e-01,7.737677987062149265e-01,2.858827977274870591e+00
2.090000000000000746e-01,7.766207529373355678e-01,2.847060220763808047e+00
2.099999999999999645e-01,7.794619191477425435e-01,2.835252044595449661e+00
2.110000000000000764e-01,7.822912570265265764e-01,2.823403666643173437e+00
2.119999999999999662e-01,7.851087264810288069e-01,2.811515305535920106e+00
2.130000000000000782e-01,7.879142876375985205e-01,2.799587180656430974e+00
2.139999999999999680e-01,7.907079008423416600e-01,2.787619512137268885e+00
2.150000000000000799e-01,7.934895266618731124e-01,2.775612520856100218e+00
2.159999999999999698e-01,7.962591258840537867e-01,2.763566428432170596e+00
2.170000000000000817e-01,7.990166595187375709e-01,2.751481457223007965e+00
2.179999999999999716e-01,8.017620887984997502e-01,2.739357830318795095e+00
2.190000000000000835e-01,8.044953751793751939e-01,2.727195771540209535e+00
2.199999999999999734e-01,8.072164803415801115e-01,2.714995505433705603e+00
2.210000000000000853e-01,8.099253661902426904e-01,2.702757257268274316e+00
2.219999999999999751e-01,8.126219948561166362e-01,2.690481253029986419e+00
2.230000000000000870e-01,8.153063286963028178e-01,2.678167719419377590e+00
2.239999999999999769e-01,8.179783302949553692e-01,2.665816883846275687e+00
2.250000000000000888e-01,8.206379624639954518e-01,2.653428974427640696e+00
2.259999999999999787e-01,8.232851882438106950e-01,2.641004219980800372e+00
2.270000000000000906e-01,8.259199709039570791e-01,2.628542850022313360e+00
2.279999999999999805e-01,8.285422739438552675e-01,2.616045094762000645e+00
2.290000000000000924e-01,8.311520610934811648e-01,2.603511185098341230e+00
2.299999999999999822e-01,8.337492963140519242e-01,2.590941352617335269e+00
2.310000000000000941e-01,8.363339437987158398e-01,2.578335829585796546e+00
2.319999999999999840e-01,8.389059679732234764e-01,2.565694848947032369e+00
2.330000000000000959e-01,8.414653334966100129e-01,2.553018644319308805e+00
2.339999999999999858e-01,8.440120052618620416e-01,2.540307449989029465e+00
2.350000000000000977e-01,8.465459483965880327e-01,2.527561500907438585e+00
2.359999999999999876e-01,8.490671282636768069e-01,2.514781032686983053e+00
2.370000000000000995e-01,8.515755104619620042e-01,2.501966281597560737e+00
2.379999999999999893e-01,8.540710608268717863e-01,2.489117484560040339e+00
2.390000000000001013e-01,8.565537454310822030e-01,2.476234879145295054e+00
2.399999999999999911e-01,8.590235305851622316e-01,2.463318703566983459e+00
2.410000000000001030e-01,8.614803828382162632e-01,2.450369196678934713e+00
2.419999999999999929e-01,8.639242689785199270e-01,2.437386597971055835e+00
2.430000000000001048e-01,8.663551560341584690e-01,2.424371147564897910e+00
2.439999999999999947e-01,8.687730112736495869e-01,2.411323086208255972e+00
2.450000000000001066e-01,8.711778022065750360e-01,2.398242655272383672e+00
2.459999999999999964e-01,8.735694965841943604e-01,2.385130096746763684e+00
2.470000000000001084e-01,8.759480624000686166e-01,2.371985653236208691e+00
2.479999999999999982e-01,8.783134678906667769e-01,2.358809567954267550e+00
2.490000000000001101e-01,8.806656815359772406e-01,2.345602084720667335e+00
2.500000000000000000e-01,8.830046720601080201e-01,2.332363447956311120e+00
2.510000000000001119e-01,8.853304084318899259e-01,2.319093902680037900e+00
2.520000000000000018e-01,8.876428598654679814e-01,2.305793694502426661e+00
2.530000000000001137e-01,8.899419958208949488e-01,2.292463069622669991e+00
2.540000000000000036e-01,8.922277860047131970e-01,2.279102274823344487e+00
2.550000000000001155e-01,8.945002003705417870e-01,2.265711557467454895e+00
2.560000000000000053e-01,8.967592091196480153e-01,2.252291165492977143e+00
2.570000000000001172e-01,8.990047827015278381e-01,2.238841347408765614e+00
2.580000000000000071e-01,9.012368918144655350e-01,2.225362352288755119e+00
2.590000000000001190e-01,9.034555074061054736e-01,2.211854429770596653e+00
2.600000000000000089e-01,9.056606006740066661e-01,2.198317830048097221e+00
2.610000000000001208e-01,9.078521430662017666e-01,2.184752803869230320e+00
2.620000000000000107e-01,9.100301062817450770e-01,2.171159602529201038e+00
2.630000000000001226e-01,9.121944622712602202e-01,2.157538477868115478e+00
2.640000000000000124e-01,9.143451832374812627e-01,2.143889682265523788e+00
2.650000000000001243e-01,9.164822416357912838e-01,2.130213468636327434e+00
2.660000000000000142e-01,9.186056101747538394e-01,2.116510090425720136e+00
2.670000000000001261e-01,9.207152618166427605e-01,2.102779801605151988e+00
2.680000000000000160e-01,9.228111697779640688e-01,2.089022856667725137e+00
2.690000000000001279e-01,9.248933075299782258e-01,2.075239510623191563e+00
2.700000000000000178e-01,9.269616487992103915e-01,2.061430018994144575e+00
2.710000000000001297e-01,9.290161675679665665e-01,2.047594637811187113e+00
2.720000000000000195e-01,9.310568380748326378e-01,2.033733623608043217e+00
2.730000000000001315e-01,9.330836348151827497e-01,2.019847233417976895e+00
2.740000000000000213e-01,9.350965325416684681e-01,2.005935724766914063e+00
2.750000000000001332e-01,9.370955062647166045e-01,1.991999355672362526e+00
2.760000000000000231e-01,9.390805312530131621e-01,1.978038384635397051e+00
2.770000000000001350e-01,9.410515830339875043e-01,1.964053070638215104e+00
2.780000000000000249e-01,9.430086373942895284e-01,1.950043673138509348e+00
2.790000000000001368e-01,9.449516703802645079e-01,1.936010452065602294e+00
2.800000000000000266e-01,9.468806582984206077e-01,1.921953667814932487e+00
2.809999999999999165e-01,9.487955777158939563e-01,1.907873581243620720e+00
2.820000000000000284e-01,9.506964054609079451e-01,1.893770453666832054e+00
2.829999999999999183e-01,9.525831186232275316e-01,1.879644546851181985e+00
2.840000000000000302e-01,9.544556945546104343e-01,1.865496123012633234e+00
2.849999999999999201e-01,9.563141108692526648e-01,1.851325444809106102e+00
2.860000000000000320e-01,9.581583454442286207e-01,1.837132775336783652e+00
2.869999999999999218e-01,9.599883764199261815e-01,1.822918378127269534e+00
2.880000000000000338e-01,9.618041822004831376e-01,1.808682517140198343e+00
2.889999999999999236e-01,9.636057414542065214e-01,1.794425456759256576e+00
2.900000000000000355e-01,9.653930331140017085e-01,1.780147461788430974e+00
2.909999999999999254e-01,9.671660363777832004e-01,1.765848797445926266e+00
2.920000000000000373e-01,9.689247307088936223e-01,1.751529729361493537e+00
2.929999999999999272e-01,9.706690958365061794e-01,1.737190523568983735e+00
2.940000000000000391e-01,9.723991117560316644e-01,1.722831446503619190e+00
2.949999999999999289e-01,9.741147587295132526e-01,1.708452764994945028e+00
2.960000000000000409e-01,9.758160172860217418e-01,1.694054746266033362e+00
2.969999999999999307e-01,9.775028682220452403e-01,1.679637657925354688e+00
2.980000000000000426e-01,9.791752926018726377e-01,1.665201767962059876e+00
2.989999999999999325e-01,9.808332717579691939e-01,1.650747344742001133e+00
3.000000000000000444e-01,9.824767872913567901e-01,1.636274657005458266e+00
3.009999999999999343e-01,9.841058210719799693e-01,1.621783973856622652e+00
3.020000000000000462e-01,9.857203552390702006e-01,1.607275564763483544e+00
3.029999999999999361e-01,9.873203722015068129e-01,1.592749699551177400e+00
3.040000000000000480e-01,9.889058546381727099e-01,1.578206648397951994e+00
3.049999999999999378e-01,9.904767854983026476e-01,1.563646681829027330e+00
3.060000000000000497e-01,9.920331480018308445e-01,1.549070070713298719e+00
3.069999999999999396e-01,9.935749256397291562e-01,1.534477086257766132e+00
3.080000000000000515e-01,9.951021021743464701e-01,1.519868000001338260e+00
3.089999999999999414e-01,9.966146616397317803e-01,1.505243083812274563e+00
3.100000000000000533e-01,9.981125883419711409e-01,1.490602609883410423e+00
3.109999999999999432e-01,9.995958668594985275e-01,1.475946850722834824e+00
3.120000000000000551e-01,1.001064482043416914e+00,1.461276079155368279e+00
3.129999999999999449e-01,1.002518419017809137e+00,1.446590568314377379e+00
3.140000000000000568e-01,1.003957663180045756e+00,1.431890591634953580e+00
3.149999999999999467e-01,1.005382200201079046e+00,1.417176422852605810e+00
3.160000000000000586e-01,1.006792016025751080e+00,1.402448335997405593e+00
3.169999999999999485e-01,1.008187096873073729e+00,1.387706605386824776e+00
3.180000000000000604e-01,1.009567429236524871e+00,1.372951505624200763e+00
3.189999999999999503e-01,1.010932999884322170e+00,1.358183311590948961e+00
3.200000000000000622e-01,1.012283795859706848e+00,1.343402298443663767e+00
3.209999999999999520e-01,1.013619804481209474e+00,1.328608741606956301e+00
3.220000000000000639e-01,1.014941013342920861e+00,1.313802916771123819e+00
3.229999999999999538e-01,1.016247410314751631e+00,1.298985099885328509e+00
3.240000000000000657e-01,1.017538983542691566e+00,1.284155567153618449e+00
3.249999999999999556e-01,1.018815721449058742e+00,1.269314595028845361e+00
3.260000000000000675e-01,1.020077612732749328e+00,1.254462460208912944e+00
3.269999999999999574e-01,1.021324646369476508e+00,1.239599439630239885e+00
3.280000000000000693e-01,1.022556811612009842e+00,1.224725810464974529e+00
3.289999999999999591e-01,1.023774097990406418e+00,1.209841850115310535e+00
3.300000000000000711e-01,1.024976495312240665e+00,1.194947836206438296e+00
3.309999999999999609e-01,1.026163993662819296e+00,1.180044046582679584e+00
3.320000000000000728e-01,1.027336583405406234e+00,1.165130759305839092e+00
3.329999999999999627e-01,1.028494255181430894e+00,1.150208252643892592e+00
3.340000000000000746e-01,1.029636999910694017e+00,1.135276805071043782e+00
3.349999999999999645e-01,1.030764808791572840e+00,1.120336695261471505e+00
3.360000000000000764e-01,1.031877673301217158e+00,1.105388202082735916e+00
3.369999999999999662e-01,1.032975585195738066e+00,1.090431604591572068e+00
3.380000000000000782e-01,1.034058536510400250e+00,1.075467182030479307e+00
3.389999999999999680e-01,1.035126519559799174e+00,1.060495213819763194e+00
3.400000000000000799e-01,1.036179526938039830e+00,1.045515979555716513e+00
3.409999999999999698e-01,1.037217551518910597e+00,1.030529759002774881e+00
3.420000000000000817e-01,1.038240586456045333e+00,1.015536832089310337e+00
3.429999999999999716e-01,1.039248625183089247e+00,1.000537478904561794e+00
3.440000000000000835e-01,1.040241661413854546e+00,9.855319796898811546e-01
3.449999999999999734e-01,1.041219689142468985e+00,9.705206148365732588e-01
3.460000000000000853e-01,1.042182702643527747e+00,9.555036648799841714e-01
3.469999999999999751e-01,1.043130696472228891e+00,9.404814104940442121e-01
3.480000000000000870e-01,1.044063665464516122e+00,9.254541324881984110e-01
3.489999999999999769e-01,1.044981604737205139e+00,9.104221117968336330e-01
3.500000000000000888e-01,1.045884509688109976e+00,8.953856294824618089e-01
3.509999999999999787e-01,1.046772375996170013e+00,8.803449667237828180e-01
3.520000000000000906e-01,1.047645199621557666e+00,8.653004048126149428e-01
3.529999999999999805e-01,1.048502976805795184e+00,8.502522251510526985e-01
3.540000000000000924e-01,1.049345704071859897e+00,8.352007092431676938e-01
3.549999999999999822e-01,1.050173378224281695e+00,8.201461386918253993e-01
3.560000000000000941e-01,1.050985996349243612e+00,8.050887951935692399e-01
3.569999999999999840e-01,1.051783555814668869e+00,7.900289605308898899e-01
3.580000000000000959e-01,1.052566054270305695e+00,7.749669165717705255e-01
3.589999999999999858e-01,1.053333489647812371e+00,7.599029452612739988e-01
3.600000000000000977e-01,1.054085860160828503e+00,7.448373286171090513e-01
3.609999999999999876e-01,1.054823164305046523e+00,7.297703487245144061e-01
3.620000000000000995e-01,1.055545400858277638e+00,7.147022877305744260e-01
3.629999999999999893e-01,1.056252568880507781e+00,6.996334278413769425e-01
3.640000000000001013e-01,1.056944667713960451e+00,6.845640513155331064e-01
3.649999999999999911e-01,1.057621696983138682e+00,6.694944404565603691e-01
3.660000000000001030e-01,1.058283656594873667e+00,6.544248776118593014e-01
3.669999999999999929e-01,1.058930546738362288e+00,6.393556451665745044e-01
3.680000000000001048e-01,1.059562367885206857e+00,6.242870255360912779e-01
3.689999999999999947e-01,1.060179120789434215e+00,6.092193011627387023e-01
3.700000000000001066e-01,1.060780806487532368e+00,5.941527545114695386e-01
3.709999999999999964e-01,1.061367426298457151e+00,5.790876680630390183e-01
3.720000000000001084e-01,1.061938981823658423e+00,5.640243243105942383e-01
3.729999999999999982e-01,1.062495474947078300e+00,5.489630057520571427e-01
3.740000000000001101e-01,1.063036907835162692e+00,5.339039948887602804e-01
3.750000000000000000e-01,1.063563282936855536e+00,5.188475742149876169e-01
3.760000000000001119e-01,1.064074602983592799e+00,5.037940262187703411e-01
3.770000000000000018e-01,1.064570870989292928e+00,4.887436333719961112e-01
3.780000000000001137e-01,1.065052090250337091e+00,4.736966781292721862e-01
3.790000000000000036e-01,1.065518264345551191e+00,4.586534429190578521e-01
3.800000000000001155e-01,1.065969397136175445e+00,4.436142101409359384e-01
3.810000000000000053e-01,1.066405492765832852e+00,4.285792621594737284e-01
3.820000000000001172e-01,1.066826555660494558e+00,4.135488813001302333e-01
3.830000000000000071e-01,1.067232590528433001e+00,3.985233498431171029e-01
3.840000000000001190e-01,1.067623602360180834e+00,3.835029500186237783e-01
3.850000000000000089e-01,1.067999596428470088e+00,3.684879640005647161e-01
3.860000000000001208e-01,1.068360578288181983e+00,3.534786739047603987e-01
3.870000000000000107e-01,1.068706553776279655e+00,3.384753617798423875e-01
3.880000000000001226e-01,1.069037529011741761e+00,3.234783096054343332e-01
3.890000000000000124e-01,1.069353510395490314e+00,3.084877992841938976e-01
3.900000000000001243e-01,1.069654504610310086e+00,2.935041126378337140e-01
3.910000000000000142e-01,1.069940518620766001e+00,2.785275314032560345e-01
3.920000000000001261e-01,1.070211559673116763e+00,2.635583372272094493e-01
3.930000000000000160e-01,1.070467635295220266e+00,2.485968116578760601e-01
3.940000000000001279e-01,1.070708753296432558e+00,2.336432361439619854e-01
3.950000000000000178e-01,1.070934921767508152e+00,2.186978920275350902e-01
3.960000000000001297e-01,1.071146149080487442e+00,2.037610605384543305e-01
3.970000000000000195e-01,1.071342443888584794e+00,1.888330227914138959e-01
3.980000000000001315e-01,1.071523815126070422e+00,1.739140597793493725e-01
3.990000000000000213e-01,1.071690272008143596e+00,1.590044523667302201e-01
4.000000000000001332e-01,1.071841824030804080e+00,1.441044812881955295e-01
4.010000000000000231e-01,1.071978480970719794e+00,1.292144271400275102e-01
4.020000000000001350e-01,1.072100252885084037e+00,1.143345703777640665e-01
4.030000000000000249e-01,1.072207150111475382e+00,9.946519130915021378e-02
4.040000000000001368e-01,1.072299183267702460e+00,8.460657008959060477e-02
4.050000000000000266e-01,1.072376363251654530e+00,6.975898671748836932e-02
4.060000000000001386e-01,1.072438701241137604e+00,5.492272102878814621e-02
4.070000000000000284e-01,1.072486208693711918e+00,4.009805269140542805e-02
4.079999999999999183e-01,1.072518897346520506e+00,2.528526120227070351e-02
4.090000000000000302e-01,1.072536779216116676e+00,1.048462587959875236e-02
4.099999999999999201e-01,1.072539866598279712e+00,-4.303574141999888525e-03
4.110000000000000320e-01,1.072528172067832797e+00,-1.907905991311054095e-02
4.119999999999999218e-01,1.072501708478453386e+00,-3.384155267985988758e-02
4.130000000000000338e-01,1.072460488962473146e+00,-4.859077388493915350e-02
4.139999999999999236e-01,1.072404526930683666e+00,-6.332644517294738762e-02
4.150000000000000355e-01,1.072333836072127067e+00,-7.804828839778110705e-02
4.159999999999999254e-01,1.072248430353887727e+00,-9.275602562649964966e-02
4.170000000000000373e-01,1.072148324020874011e+00,-1.074493791442137081e-01
4.179999999999999272e-01,1.072033531595599110e+00,-1.221280714588601768e-01
4.190000000000000391e-01,1.071904067877956335e+00,-1.367918253052948785e-01
4.199999999999999289e-01,1.071759947944988411e+00,-1.514403636534780162e-01
4.210000000000000409e-01,1.071601187150649448e+00,-1.660734097104068496e-01
4.219999999999999307e-01,1.071427801125567569e+00,-1.806906869272779659e-01
4.230000000000000426e-01,1.071239805776794896e+00,-1.952919190024431373e-01
4.239999999999999325e-01,1.071037217287562404e+00,-2.098768298883442185e-01
4.250000000000000444e-01,1.070820052117018362e+00,-2.244451437954921857e-01
4.259999999999999343e-01,1.070588326999971196e+00,-2.389965851969009236e-01
4.270000000000000462e-01,1.070342058946624597e+00,-2.535308788346810616e-01
4.279999999999999361e-01,1.070081265242301960e+00,-2.680477497243600737e-01
4.290000000000000480e-01,1.069805963447175934e+00,-2.825469231586339447e-01
4.299999999999999378e-01,1.069516171395984427e+00,-2.970281247146431269e-01
4.310000000000000497e-01,1.069211907197746614e+00,-3.114910802571557724e-01
4.319999999999999396e-01,1.068893189235469832e+00,-3.259355159444794481e-01
4.330000000000000515e-01,1.068560036165857818e+00,-3.403611582314169937e-01
4.339999999999999414e-01,1.068212466919006953e+00,-3.547677338784751555e-01
4.350000000000000533e-01,1.067850500698101168e+00,-3.691549699515235261e-01
4.359999999999999432e-01,1.067474156979103750e+00,-3.835225938320263595e-01
4.370000000000000551e-01,1.067083455510437151e+00,-3.978703332171562579e-01
4.379999999999999449e-01,1.066678416312669242e+00,-4.121979161280933113e-01
4.390000000000000568e-01,1.066259059678181131e+00,-4.265050709130946416e-01
4.399999999999999467e-01,1.065825406170842982e+00,-4.407915262535198053e-01
4.410000000000000586e-01,1.065377476625674280e+00,-4.550570111684919539e-01
4.419999999999999485e-01,1.064915292148506110e+00,-4.693012550191042465e-01
4.430000000000000604e-01,1.064438874115636313e+00,-4.835239875138768184e-01
4.439999999999999503e-01,1.063948244173478219e+00,-4.977249387144411230e-01
4.450000000000000622e-01,1.063443424238207591e+00,-5.119038390378136683e-01
4.459999999999999520e-01,1.062924436495402469e+00,-5.260604192650362165e-01
4.470000000000000639e-01,1.062391303399677689e+00,-5.401944105421989661e-01
4.479999999999999538e-01,1.061844047674318059e+00,-5.543055443885123168e-01
4.490000000000000657e-01,1.061282692310900666e+00,-5.683935526994901011e-01
4.499999999999999556e-01,1.060707260568919175e+00,-5.824581677510423106e-01
4.510000000000000675e-01,1.060117775975398580e+00,-5.964991222061826193e-01
4.519999999999999574e-01,1.059514262324506628e+00,-6.105161491192347967e-01
4.530000000000000693e-01,1.058896743677160357e+00,-6.245089819391296260e-01
4.539999999999999591e-01,1.058265244360628188e+00,-6.384773545173629827e-01
4.550000000000000711e-01,1.057619788968125807e+00,-6.524210011094737638e-01
4.559999999999999609e-01,1.056960402358409157e+00,-6.663396563815240370e-01
4.570000000000000728e-01,1.056287109655362988e+00,-6.802330554144191410e-01
4.579999999999999627e-01,1.055599936247580084e+00,-6.941009337101604615e-01
4.590000000000000746e-01,1.054898907787942708e+00,-7.079430271929822993e-01
4.599999999999999645e-01,1.054184050193193833e+00,-7.217590722186741914e-01
4.610000000000000764e-01,1.053455389643505491e+00,-7.355488055758314658e-01
4.619999999999999662e-01,1.052712952582042227e+00,-7.493119644921080180e-01
4.630000000000000782e-01,1.051956765714521236e+00,-7.630482866388774710e-01
4.639999999999999680e-01,1.051186856008764492e+00,-7.767575101357806489e-01
4.650000000000000799e-01,1.050403250694249779e+00,-7.904393735541361821e-01
4.659999999999999698e-01,1.049605977261656387e+00,-8.040936159243301518e-01
4.670000000000000817e-01,1.048795063462401256e+00,-8.177199767385445739e-01
4.679999999999999716e-01,1.047970537308179129e+00,-8.313181959554185596e-01
4.690000000000000835e-01,1.047132427070490479e+00,-8.448880140065284650e-01
4.699999999999999734e-01,1.046280761280165894e+00,-8.584291717978658198e-01
4.710000000000000853e-01,1.045415568726894673e+00,-8.719414107165448513e-01
4.719999999999999751e-01,1.044536878458732776e+00,-8.854244726375100072e-01
4.730000000000000870e-01,1.043644719781619656e+00,-8.988780999231948954e-01
4.739999999999999769e-01,1.042739122258886209e+00,-9.123020354309119284e-01
4.750000000000000888e-01,1.041820115710757833e+00,-9.256960225186503521e-01
